Year.and.Quarter,Parameter,EPA.Region,Facility.Name,Oris.Code,Location.ID,Unit.Type,Primary.Fuel,Secondary.Fuel,Unit.Size,Unit.of.measurement,System.Identifier,Test.Number,RATA.Date,Op.Level.Code,Test.Reason.Code,CO2.O2.Reference.Method.Code,Reference.Method.Code,WAF,Default.WAF,Number.of.Load.Level,Relative.Accuracy,Overall.Bias.Adjustment.Factor,Bias.Adjustment.Factor,Average.Gross.Unit.Load,Confidence.Coefficient,Standard.Deviation.of.Difference,T.Value,Mean.Diff,Mean.CEM.Value,Mean.RATA.Reference,RATA.Frequency
20183,NOXC,5,Manitowoc,4125,9,CFB,PTC,C,525,KLBHR,X06,X06-Q3-2018-002,8/1/2018,L,QA,,7E,,,1,12.38,1.111,1.111,188,0.172,0.22,2.306,1.544,12.322,13.867,4QTRS
20183,NOXC,5,Genoa,4143,1,T,C,,350,MW,106,106-Q3-2018-001,8/15/2018,L,QA,,7E,,,1,3.62,1,1,163,0.378,0.49,2.306,-1.622,56.844,55.222,4QTRS
20183,NOXC,6,Martin Lake,6146,2,T,C,,890,MW,N03,N03-Q3-2018-001,9/20/2018,H,QA,,7E,,,1,4.46,1.043,1.043,848,0.268,0.35,2.306,2.889,67.889,70.778,4QTRS
20183,NOXC,6,Martin Lake,6146,3,T,C,,890,MW,N03,N03-Q3-2018-002,9/27/2018,H,QA,,7E,,,1,0.77,1,1,800,0.235,0.31,2.306,-0.211,58.311,58.1,4QTRS
20183,NOXC,2,"Black River Generation, LLC",10464,CS-1,CFB,W,"OSF,PTC,TDF",510,KLBHR,S11,2018 S11 NOX RATA,8/14/2018,H,QA,,7E,,,1,2.65,1,1,481,1.006,1.31,2.306,-1.27,87.4,86.1,4QTRS
20183,NOXC,5,Northshore Mining Silver Bay Power,10849,PB1,DB,C,PNG,55,MW,111,51,9/11/2018,L,QA,,7E,,,1,0,1,1,28,0,0,2.306,0,0.3,0.3,4QTRS
20183,NOXC,5,Northshore Mining Silver Bay Power,10849,PB2,DB,C,PNG,85,MW,211,51,9/12/2018,L,QA,,7E,,,1,0,1,1,38,0,0,2.306,0,0.2,0.2,4QTRS
20183,NOXC,5,Tate & Lyle,10867,123-08,CFB,C,PNG,399,KLBHR,NOX,NOX-Q3-2018-001,8/2/2018,H,QA,,7E,,,1,5.8,1.05,1.05,347,0.397,0.52,2.306,1.811,36.256,38.067,4QTRS
20183,NOXC,5,Tate & Lyle,10867,123-09,CFB,C,PNG,399,KLBHR,NOX,NOX-Q3-2018-002,8/1/2018,M,QA,,7E,,,1,1.21,1,1,329,0.721,0.94,2.306,0.467,97.3,97.767,4QTRS
20183,NOXC,3,Northeastern Power Company,50039,31,CFB,C,,63,MW,N10,RATA-N10-20180912,9/12/2018,M,QA,,7E,,,1,6.58,1,1,44,0.29432,0.38,2.306,-2.69111,48.08556,45.39444,4QTRS
20183,NOXC,5,TES Filer City Station,50835,1,S,C,"W,PNG,TDF",320,KLBHR,NO1,NO1_Q3-18,8/14/2018,H,QA,,7E,,,1,1.9,1,1,305,1.898,2.47,2.306,-1.867,199.522,197.656,4QTRS
20183,NOXC,5,TES Filer City Station,50835,2,S,C,"W,PNG,TDF",320,KLBHR,NO2,NO2_Q3-18,8/15/2018,H,QA,,7E,,,1,2.96,1,1,303,0.727,0.95,2.306,-4.367,176.333,171.967,4QTRS
20183,NOXC,3,Scrubgrass Generating Plant,50974,1,CFB,C,,420,KLBHR,101,101-201808091441,8/9/2018,L,QA,,7E,,,1,4.17,1.038,1.038,246,0.32385,0.42,2.306,2.6,67.54444,70.14444,4QTRS
20183,NOXC,3,Scrubgrass Generating Plant,50974,2,CFB,C,,420,KLBHR,201,201-201808081341,8/8/2018,L,QA,,7E,,,1,2.62,1,1,255,1.17925,1.53,2.306,0.41111,60.4,60.81111,4QTRS
20183,NOXC,5,Cadillac Renewable Energy,54415,EUBLR,S,W,,40,MW,N10,N10-18Q3-1,8/21/2018,L,QA,,7E,,,1,0.39,1,1,15,0.11914,0.16,2.306,-0.18667,77.82,77.63333,4QTRS
20183,NOXC,5,Genesee Power Station,54751,1,S,W,TDF,40,MW,111,RATA-111-18,8/28/2018,L,QA,,7E,,,1,5.54,1.055,1.055,10,0.20618,0.27,2.306,3.27778,59.62222,62.9,4QTRS
20184,NOXC,6,W A Parish,3470,MS2,T,C,PNG,660,MW,NOX,2018-NOXC-1,11/27/2018,H,QA,,7E,,,1,1.78,1,1,640,0.47567,0.62,2.306,-0.03644,28.73522,28.69878,4QTRS
20184,NOXC,6,Martin Lake,6146,1,T,C,,890,MW,N03,N03-Q4-2018-001,10/4/2018,H,QA,,7E,,,1,1.59,1,1,826,0.054,0.07,2.306,-0.833,56.8,55.967,4QTRS
20184,NOXC,6,Oak Grove,6180,1,T,C,PNG,925,MW,N02,N02-Q4-2018-001,11/28/2018,H,QA,,7E,,,1,2,1.019,1.019,875,0.054,0.07,2.306,0.633,33.667,34.3,4QTRS
